code,nom,description,version,organisme,statut,secteur
ISO 6320:2000/Cor 1:2006,67.200.10 - Animal and vegetable fats and oils,,2000,ISO,actif,Agriculture & Agroalimentaire
ISO 10519:2015,67.200.20 - Oilseeds,,2015,ISO,actif,Agriculture & Agroalimentaire
ISO 3632-2:2010,67.220.10 - Spices and condiments,,2010,ISO,actif,Agriculture & Agroalimentaire
ISO 11132:2012,67.240 - Sensory analysis,,2012,ISO,actif,Agriculture & Agroalimentaire
ISO 6712:1982,71.040.40 - Chemical analysis,,1982,ISO,actif,Chimie & Matériaux
ISO 17197:2014,71.080.60 - Alcohols. Ethers,,2014,ISO,actif,Chimie & Matériaux
ISO 8220:1986,71.100.10 - Materials for aluminium production,,1986,ISO,actif,Chimie & Matériaux
ISO/TS 19883:2017,71.100.20 - Gases for industrial application,,2017,ISO,actif,Chimie & Matériaux
ISO 4313:1976,71.100.40 - Surface active agents,,1976,ISO,actif,Chimie & Matériaux
ISO 3054:1987,71.100.60 - Essential oils,,1987,ISO,actif,Chimie & Matériaux
ISO/TR 12748:2015,75.060 - Natural gas,,2015,ISO,actif,Énergie & Ressources
ISO 3675:1976,75.080 - Petroleum products in general,,1976,ISO,actif,Énergie & Ressources
ISO/TR 10481:1993,"75.100 - Lubricants, industrial oils and related products",,1993,ISO,actif,Énergie & Ressources
ISO 1171:2010,75.160.10 - Solid fuels,,2010,ISO,actif,Énergie & Ressources
ISO 8217:2010,75.160.20 - Liquid fuels,,2010,ISO,actif,Énergie & Ressources
ISO 11960:2001,"75.180.10 - Exploratory, drilling and extraction equipment",,2001,ISO,actif,Énergie & Ressources
ISO 24817:2017,75.180.20 - Processing equipment,,2017,ISO,actif,Énergie & Ressources
ISO 10976:2015,75.180.30 - Volumetric equipment and measurements,,2015,ISO,actif,Énergie & Ressources
ISO 10838-3:2001,75.200 - Petroleum products and natural gas handling equipment,,2001,ISO,actif,Énergie & Ressources
ISO 377-1:1989,77.040.10 - Mechanical testing of metals,,1989,ISO,actif,Chimie & Matériaux
ISO 13664:1997,77.040.20 - Non-destructive testing of metals,,1997,ISO,actif,Chimie & Matériaux
ISO 9591:2004,77.060 - Corrosion of metals,,2004,ISO,actif,Chimie & Matériaux
ISO 17745:2016,"77.140.65 - Steel wire, wire ropes and link chains",,2016,ISO,actif,Chimie & Matériaux
ISO 6363-2:2012,77.150.10 - Aluminium products,,2012,ISO,actif,Chimie & Matériaux
ISO 3954:2007,77.160 - Powder metallurgy,,2007,ISO,actif,Chimie & Matériaux
ISO 13061-7:2014/DAmd 1,"79.040 - Wood, sawlogs and sawn timber",,2014,ISO,actif,Industrie & Mécanique
ISO/WD 19085-17,79.120.10 - Woodworking machines,,,ISO,actif,Industrie & Mécanique
ISO 16936-3:2005,81.040.20 - Glass in building,,2005,ISO,actif,Chimie & Matériaux
ISO 17942:2014,81.060.30 - Advanced ceramics,,2014,ISO,actif,Chimie & Matériaux
ISO 9205:1988,81.080 - Refractories,,1988,ISO,actif,Chimie & Matériaux
ISO 976:1996/Amd 1:2006,83.040.10 - Latex and raw rubber,,1996,ISO,actif,Chimie & Matériaux
ISO 5435:2008,83.040.20 - Rubber compounding ingredients,,2008,ISO,actif,Chimie & Matériaux
ISO 289-1:2005,83.060 - Rubber,,2005,ISO,actif,Chimie & Matériaux
ISO 3386-1:1986/Amd 1:2010,83.100 - Cellular materials,,1986,ISO,actif,Chimie & Matériaux
ISO 12115:1997/Cor 1:1998,83.120 - Reinforced plastics,,1997,ISO,actif,Chimie & Matériaux
ISO 10231:1997/Amd 1:1999,83.160.10 - Road vehicle tyres,,1997,ISO,actif,Chimie & Matériaux
ISO 5263:1979,85.040 - Pulps,,1979,ISO,actif,Industrie & Mécanique
ISO 2810:2004,87.040 - Paints and varnishes,,2004,ISO,actif,Chimie & Matériaux
ISO 2495:1995,87.060.10 - Pigments and extenders,,1995,ISO,actif,Chimie & Matériaux
ISO 11668:1997,87.060.20 - Binders,,1997,ISO,actif,Chimie & Matériaux
ISO/DIS 22390,91.080.20 - Timber structures,,,ISO,en cours,Construction & BTP
ISO 19338:2007/Cor 1:2008,91.080.40 - Concrete structures,,2007,ISO,actif,Construction & BTP
ISO 17785-1:2016,91.100.30 - Concrete and concrete products,,2016,ISO,actif,Construction & BTP
ISO 16938-2:2008,91.100.50 - Binders. Sealing materials,,2008,ISO,actif,Construction & BTP
ISO 20310:2018,91.100.60 - Thermal and sound insulating materials,,2018,ISO,actif,Construction & BTP
ISO 10140-1:2010,91.120.20 - Acoustics in building. Sound insulation,,2010,ISO,actif,Construction & BTP
ISO 13254:2010,91.140.80 - Drainage systems,,2010,ISO,actif,Construction & BTP
ISO 18738-2:2012,91.140.90 - Lifts. Escalators,,2012,ISO,actif,Construction & BTP
ISO/WD 22475-1,93.020 - Earthworks. Excavations. Foundation construction. Underground works,,,ISO,actif,Construction & BTP
ISO 24496:2017,97.140 - Furniture,,2017,ISO,actif,Industrie & Mécanique
ISO 10361:2015,97.150 - Floor coverings,,2015,ISO,actif,Industrie & Mécanique
ISO 8061:2004/Amd 1:2006,97.220.20 - Winter sports equipment,,2004,ISO,actif,Industrie & Mécanique
ISO/CD 24617-7,01.020 - Terminology (principles and coordination),,,ISO,en cours,Services & Management
ISO 18369-1:2006,01.040.11 - Health care technology (Vocabularies),,2006,ISO,actif,Services & Management
ISO 11838:1997/Amd 1:2011,01.040.43 - Road vehicle engineering (Vocabularies),,1997,ISO,actif,Services & Management
ISO 7135:2009,01.040.53 - Materials handling equipment (Vocabularies),,2009,ISO,actif,Services & Management
ISO 7010:2011/DAmd 242,01.080.10 - Public information symbols. Signs. Plates. Labels,,2011,ISO,actif,Services & Management
ISO 14617-4:2002,"01.080.30 - Graphical symbols for use on mechanical engineering and construction drawings, diagrams, plans, maps and in relevant technical product documentation",,2002,ISO,actif,Services & Management
ISO 8826-2:1994,01.100.20 - Mechanical engineering drawings,,1994,ISO,actif,Services & Management
ISO 11131:1992,03.060 - Finances. Banking. Monetary systems. Insurance,,1992,ISO,actif,Services & Management
ISO 31000:2009,03.100.01 - Company organization and management in general,,2009,ISO,actif,Services & Management
ISO 10006:1997,03.120.10 - Quality management and quality assurance,,1997,ISO,actif,Services & Management
ISO/IEC 17021-3:2017,03.120.20 - Product and company certification. Conformity assessment,,2017,ISO/IEC,actif,Services & Management
ISO 17427-1:2018,03.220.01 - Transport in general,,2018,ISO,actif,Services & Management
ISO/TS 15638-9:2013,03.220.20 - Road transport,,2013,ISO,actif,Services & Management
ISO 6888-3:2003,07.100.30 - Food microbiology,,2003,ISO,actif,Métrologie & Sciences
ISO/DTS 19807-1,07.120 - Nanotechnologies,,,ISO,en cours,Métrologie & Sciences
IEC/TR 80001-2-4:2012,11.040.01 - Medical equipment in general,,2012,IEC,actif,Santé & Médecine
ISO 5366-2:1985,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,1985,ISO,actif,Santé & Médecine
ISO 8536-3:1992,"11.040.20 - Transfusion, infusion and injection equipment",,1992,ISO,actif,Santé & Médecine
ISO 11040-4:2015,"11.040.25 - Syringes, needles and catheters",,2015,ISO,actif,Santé & Médecine
ISO 5835-1:1985,"11.040.40 - Implants for surgery, prosthetics and orthotics",,1985,ISO,actif,Santé & Médecine
ISO 9801:1997,11.040.70 - Ophthalmic equipment,,1997,ISO,actif,Santé & Médecine
ISO 6872:1984,11.060.10 - Dental materials,,1984,ISO,actif,Santé & Médecine
ISO 7494-1:2018,11.060.20 - Dental equipment,,2018,ISO,actif,Santé & Médecine
ISO/TS 13004:2013,11.080.01 - Sterilization and disinfection in general,,2013,ISO,actif,Santé & Médecine
ISO 10542-2:2001,11.180.10 - Aids and adaptation for moving,,2001,ISO,actif,Santé & Médecine
ISO 25841:2017,11.200 - Birth control. Mechanical contraceptives,,2017,ISO,actif,Santé & Médecine
ISO 16000-16:2008,13.040.20 - Ambient atmospheres,,2008,ISO,actif,Environnement & Développement durable
ISO/TR 27628:2007,13.040.30 - Workplace atmospheres,,2007,ISO,actif,Environnement & Développement durable
ISO 15031-3:2004,13.040.50 - Transport exhaust emissions,,2004,ISO,actif,Environnement & Développement durable
ISO 16772:2004,13.080.10 - Chemical characteristics of soils,,2004,ISO,actif,Environnement & Développement durable
ISO 14122-2:2001,13.110 - Safety of machinery,,2001,ISO,actif,Environnement & Développement durable
ISO 17624:2004,13.140 - Noise with respect to human beings,,2004,ISO,actif,Environnement & Développement durable
ISO 19701:2005,13.220.01 - Protection against fire in general,,2005,ISO,actif,Environnement & Développement durable
ISO 14520-2:2006,13.220.10 - Fire-fighting,,2006,ISO,actif,Environnement & Développement durable
ISO/TS 7240-9:2012,13.220.20 - Fire protection,,2012,ISO,actif,Environnement & Développement durable
ISO 9772:2001/Amd 1:2003,13.220.40 - Ignitability and burning behaviour of materials and products,,2001,ISO,actif,Environnement & Développement durable
ISO 5660-1:2015,13.220.50 - Fire-resistance of building materials and elements,,2015,ISO,actif,Environnement & Développement durable
ISO 12790-1:2001,13.280 - Radiation protection,,2001,ISO,actif,Environnement & Développement durable
ISO 13994:2005,13.340.10 - Protective clothing,,2005,ISO,actif,Environnement & Développement durable
ISO/TS 16610-41:2006,17.040.20 - Properties of surfaces,,2006,ISO,actif,Métrologie & Sciences
ISO/PAS 12868:2009,17.040.30 - Measuring instruments,,2009,ISO,actif,Métrologie & Sciences
ISO 8655-7:2005/Cor 1:2008,"17.060 - Measurement of volume, mass, density, viscosity",,2005,ISO,actif,Métrologie & Sciences
ISO 10790:1999/Amd 1:2003,17.120.10 - Flow in closed conduits,,1999,ISO,actif,Métrologie & Sciences
ISO 4360:1979,17.120.20 - Flow in open channels,,1979,ISO,actif,Métrologie & Sciences
ISO 10846-2:1997,17.140.01 - Acoustic measurements and noise abatement in general,,1997,ISO,actif,Métrologie & Sciences
ISO/AWI 7574-2,17.140.20 - Noise emitted by machines and equipment,,,ISO,en cours,Métrologie & Sciences
ISO 14509-3:2009,17.140.30 - Noise emitted by means of transport,,2009,ISO,actif,Métrologie & Sciences
ISO 7626-1:2011,"17.160 - Vibrations, shock and vibration measurements",,2011,ISO,actif,Métrologie & Sciences
ISO/FDIS 11929-3,17.240 - Radiation measurements,,,ISO,en cours,Métrologie & Sciences
ISO 15900:2009,19.120 - Particle size analysis. Sieving,,2009,ISO,actif,Métrologie & Sciences
ISO 4384-1:1982,21.100.10 - Plain bearings,,1982,ISO,actif,Industrie & Mécanique
ISO 492:1994,21.100.20 - Rolling bearings,,1994,ISO,actif,Industrie & Mécanique
ISO 8579-1:1993,21.200 - Gears,,1993,ISO,actif,Industrie & Mécanique
ISO 8419:1987,21.220.10 - Belt drives and their components,,1987,ISO,actif,Industrie & Mécanique
ISO 10462:2005,23.020.35 - Gas cylinders,,2005,ISO,actif,Industrie & Mécanique
ISO 19973-3:2015,23.100.01 - Fluid power systems in general,,2015,ISO,actif,Industrie & Mécanique
ISO 8133:2014,23.100.20 - Cylinders,,2014,ISO,actif,Industrie & Mécanique
ISO 6164:1994,23.100.40 - Piping and couplings,,1994,ISO,actif,Industrie & Mécanique
ISO 15407-2:2003,23.100.50 - Control components,,2003,ISO,actif,Industrie & Mécanique
ISO 6194-4:2009/NP Amd 1,"23.100.60 - Filters, seals and contamination of fluids",,2009,ISO,actif,Industrie & Mécanique
ISO 10303-22:1998,25.040.40 - Industrial process measurement and control,,1998,ISO,actif,Industrie & Mécanique
ISO 7388-3:2016,25.060.20 - Dividing and tool-workpiece holding devices,,2016,ISO,actif,Industrie & Mécanique
ISO 10069-2:2008,25.120.10 - Forging equipment. Presses. Shears,,2008,ISO,actif,Industrie & Mécanique
ISO 28927-4:2010/Amd 1:2017,25.140.10 - Pneumatic tools,,2010,ISO,actif,Industrie & Mécanique
ISO 5746:1982,25.140.30 - Hand-operated tools,,1982,ISO,actif,Industrie & Mécanique
ISO 16338:2013,"25.160.01 - Welding, brazing and soldering in general",,2013,ISO,actif,Industrie & Mécanique
ISO 15607:2003,25.160.10 - Welding processes,,2003,ISO,actif,Industrie & Mécanique
ISO 14172:2003/Cor 2:2005,25.160.20 - Welding consumables,,2003,ISO,actif,Industrie & Mécanique
ISO 7289:1996,25.160.30 - Welding equipment,,1996,ISO,actif,Industrie & Mécanique
ISO 9015-1:2001,25.160.40 - Welded joints and welds,,2001,ISO,actif,Industrie & Mécanique
ISO 11125-2:1993,25.220.10 - Surface preparation,,1993,ISO,actif,Industrie & Mécanique
ISO 6581,25.220.20 - Surface treatment,,,ISO,actif,Industrie & Mécanique
ISO 28706-3:2008,25.220.50 - Enamels,,2008,ISO,actif,Industrie & Mécanique
ISO 4548-12:2017,27.020 - Internal combustion engines,,2017,ISO,actif,Énergie & Ressources
ISO 13463:1999,27.120.30 - Fissile materials and nuclear fuel technology,,1999,ISO,actif,Énergie & Ressources
ISO 13694:2015,31.260 - Optoelectronics. Laser equipment,,2015,ISO,actif,Électricité & Électronique
ISO/IEC 15051:2003,33.040.35 - Telephone networks,,2003,ISO/IEC,actif,Informatique & Technologies
ISO/IEC TR 13243:1999,35.020 - Information technology (IT) in general,,1999,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10118-2:2000/Cor 1:2006,35.030 - IT Security,,2000,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 8859-8:1999,35.040.10 - Coding of character sets,,1999,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 15444-5:2003,35.040.30 - Coding of graphical and photographical information,,2003,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 13818-1:2015/Amd 1:2015/Cor 2:2016,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,2015,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 15421:2000,35.040.50 - Automatic identification and data capture techniques,,2000,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075:1992,35.060 - Languages used in information technology,,1992,ISO/IEC,actif,Informatique & Technologies
ISO/IEC TR 14471:2007,35.080 - Software,,2007,ISO/IEC,actif,Informatique & Technologies
ISO/IEC/IEEE 8802-1Q:2016/Amd 4:2017,35.110 - Networking,,2016,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9593-3:1990/Cor 2:1994,35.140 - Computer graphics,,1990,ISO/IEC,actif,Informatique & Technologies
ISO 9241-410:2008,35.180 - IT terminal and other peripheral equipment,,2008,ISO,actif,Informatique & Technologies
ISO/IEC 11801-5:2017,35.200 - Interface and interconnection equipment,,2017,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 17344:2005,35.220.30 - Optical storage devices,,2005,ISO/IEC,actif,Informatique & Technologies
ISO 7813:1987,35.240.15 - Identification cards. Chip cards. Biometrics,,1987,ISO,actif,Informatique & Technologies
ISO/IEC 10021-2:1990/Cor 6:1994,35.240.20 - IT applications in office work,,1990,ISO/IEC,actif,Informatique & Technologies
ISO 10161-1:1993,"35.240.30 - IT applications in information, documentation and publishing",,1993,ISO,actif,Informatique & Technologies
ISO 13491-2:2017,35.240.40 - IT applications in banking,,2017,ISO,actif,Informatique & Technologies
ISO/TS 18876-1:2003,35.240.50 - IT applications in industry,,2003,ISO,actif,Informatique & Technologies
ISO/NP 19123-1,35.240.70 - IT applications in science,,,ISO,actif,Informatique & Technologies
ISO/TR 11636:2009,35.240.80 - IT applications in health care technology,,2009,ISO,actif,Informatique & Technologies
ISO 9022-12:2015,37.020 - Optical equipment,,2015,ISO,actif,Informatique & Technologies
ISO 7589:2002,37.040.10 - Photographic equipment. Projectors,,2002,ISO,actif,Informatique & Technologies
ISO 4332:1977,"37.040.20 - Photographic paper, films and plates. Cartridges",,1977,ISO,actif,Informatique & Technologies
ISO 2907:1972,37.060.20 - Motion picture films. Cartridges,,1972,ISO,actif,Informatique & Technologies
ISO 8126:1986,37.080 - Document imaging applications,,1986,ISO,actif,Informatique & Technologies
ISO/IEC CD 22505,37.100.10 - Reproduction equipment,,,ISO/IEC,actif,Informatique & Technologies
ISO 19005-1:2005,37.100.99 - Other standards related to graphic technology,,2005,ISO,actif,Informatique & Technologies
ISO/TR 7861:2003,43.020 - Road vehicles in general,,2003,ISO,actif,Transport & Automobile
ISO/CD 15007,43.040.15 - Car informatics. On board computer systems,,,ISO,en cours,Transport & Automobile
ISO/AWI 26021-1,43.040.80 - Crash protection and restraint systems,,,ISO,en cours,Transport & Automobile
ISO 19364:2016,43.100 - Passenger cars. Caravans and light trailers,,2016,ISO,actif,Transport & Automobile
ISO 7399:1984,43.140 - Motorcycles and mopeds,,1984,ISO,actif,Transport & Automobile
ISO 14229-1:2013,"43.180 - Diagnostic, maintenance and test equipment",,2013,ISO,actif,Transport & Automobile
ISO 20283-2:2008,47.020.01 - General standards related to shipbuilding and marine structures,,2008,ISO,actif,Maritime
ISO/NP 13798,47.020.50 - Deck equipment and installations,,,ISO,actif,Maritime
ISO/FDIS 19636,47.020.70 - Navigation and control equipment,,,ISO,en cours,Maritime
ISO 9382:1990,47.060 - Inland navigation vessels,,1990,ISO,actif,Maritime
ISO 10088:1992,47.080 - Small craft,,1992,ISO,actif,Maritime
ISO 12273:1997,49.030.30 - Nuts,,1997,ISO,actif,Aéronautique & Espace
ISO 14219:1998,49.035 - Components for aerospace construction,,1998,ISO,actif,Aéronautique & Espace
ISO/DIS 2100-312,49.060 - Aerospace electric equipment and systems,,,ISO,en cours,Aéronautique & Espace
ISO 7320:1992,49.080 - Aerospace fluid systems and components,,1992,ISO,actif,Aéronautique & Espace
ISO 7718:2003,49.100 - Ground service and maintenance equipment,,2003,ISO,actif,Aéronautique & Espace
ISO 14303:2002,49.140 - Space systems and operations,,2002,ISO,actif,Aéronautique & Espace
ISO 8686-1:2012,53.020.20 - Cranes,,2012,ISO,actif,Industrie & Mécanique
ISO 1536:1975,53.040.20 - Components for conveyors,,1975,ISO,actif,Industrie & Mécanique
ISO/CD 6055,53.060 - Industrial trucks,,,ISO,en cours,Industrie & Mécanique
ISO 5010:2007,53.100 - Earth-moving machinery,,2007,ISO,actif,Industrie & Mécanique
ISO 18604:2013,55.020 - Packaging and distribution of goods in general,,2013,ISO,actif,Industrie & Mécanique
ISO 10718:2015,55.100 - Bottles. Pots. Jars,,2015,ISO,actif,Industrie & Mécanique
ISO 3874:1997/Amd 1:2000,55.180.10 - General purpose containers,,1997,ISO,actif,Industrie & Mécanique
ISO 105-C04:1987,59.080.01 - Textiles in general,,1987,ISO,actif,Industrie & Mécanique
ISO 9073-4:1997,59.080.30 - Textile fabrics,,1997,ISO,actif,Industrie & Mécanique
ISO 6179:1998,59.080.40 - Coated fabrics,,1998,ISO,actif,Industrie & Mécanique
ISO/DIS 13437,59.080.70 - Geotextiles,,,ISO,en cours,Industrie & Mécanique
ISO 4603:1993/Amd 1:2010,59.100.10 - Textile glass materials,,1993,ISO,actif,Industrie & Mécanique
